,windspeed,airtemperature,relativehumidity,year,month,day,hour,minute,Seeing
76058,19.596666666666668,15.7,8.145,2021,6,12,4,20,-0.20981609110334762
76059,20.6864406779661,15.638984,8.311864,2021,6,12,4,30,-0.14674094494085546
76060,20.136666666666667,15.533334,8.583333,2021,6,12,4,40,-0.21102608873418205
76061,20.098333333333336,15.571667,8.715,2021,6,12,4,50,-0.17089847786922338
76062,17.625862068965517,15.368966,8.591379,2021,6,12,5,0,-0.083476722157822
76063,15.178333333333335,15.4816675,8.9383335,2021,6,12,5,10,-0.07598575217917239
76064,18.13,15.461667,9.005,2021,6,12,5,20,-0.08657724663891822
76065,17.883050847457625,15.510169,8.994915,2021,6,12,5,30,-0.08298766480610109
76066,20.116666666666667,15.488333,9.190001,2021,6,12,5,40,-0.1733944633057368
76067,18.45,15.308333,9.58,2021,6,12,5,50,-0.11018695903475557
76163,27.259999999999998,13.889999,12.15,2021,6,12,21,50,-0.3542849451197292
76164,26.261666666666667,13.906666,11.84,2021,6,12,22,0,-0.1462301692658274
76165,24.68,13.863333,11.7,2021,6,12,22,10,-0.2756052912263317
76166,24.28166666666667,13.833333,11.54,2021,6,12,22,20,-0.26376642350376933
76167,24.733333333333334,13.758333,11.536667,2021,6,12,22,30,-0.2684563127804822
76168,26.203333333333333,13.964999,11.275,2021,6,12,22,40,-0.406719018925851
76169,23.696610169491525,13.657627,12.41695,2021,6,12,22,50,-0.5500455526058541
76170,23.354237288135593,13.474576,13.040678,2021,6,12,23,0,-0.5532982854435465
76172,24.115000000000002,13.441667,13.193333,2021,6,12,23,20,-0.34508688342701743
76173,23.28666666666667,13.445001,13.461667,2021,6,12,23,30,-0.2882655759901972
76174,22.529999999999998,13.428333,14.326666,2021,6,12,23,40,-0.3223465925986841
76175,22.72203389830508,13.415255,14.481357,2021,6,12,23,50,-0.27202489611105707
76176,22.975,13.551667,14.105,2021,6,13,0,0,-0.5568798282065515
76177,22.41166666666667,13.47,14.261667,2021,6,13,0,10,-0.46660939617771996
76178,23.628333333333334,13.566667,14.426666,2021,6,13,0,20,-0.48499544706497255
76179,23.108333333333334,13.5633335,15.153334,2021,6,13,0,30,-0.38672706111739497
76180,21.373333333333335,13.441667,15.378333,2021,6,13,0,40,-0.45319567759636825
76181,21.616666666666667,13.598333,15.953334,2021,6,13,0,50,-0.5385293829584276
76182,23.745,13.678333,16.398335,2021,6,13,1,0,-0.5320279802261285
76183,21.19333333333333,13.676667,16.276667,2021,6,13,1,10,-0.5819040017439634
76184,21.147457627118644,13.649153,16.011864,2021,6,13,1,20,-0.6840993470440334
76185,19.821666666666665,13.575,15.77,2021,6,13,1,30,-0.7980372186743956
76186,21.571666666666665,13.5,15.86,2021,6,13,1,40,-0.7830354190228127
76187,22.89333333333333,13.556667,15.488333,2021,6,13,1,50,-0.6465923170473983
76188,20.841666666666665,13.473333,14.833333,2021,6,13,2,0,-0.6835709570799553
76189,21.346666666666668,13.396667,14.678333,2021,6,13,2,10,-0.6189131659297422
76190,19.50677966101695,13.183051,15.440678,2021,6,13,2,20,-0.43508173555096524
76192,19.535,13.046666,15.083333,2021,6,13,2,40,-0.5016371977115843
76193,19.633333333333333,13.240001,13.676666,2021,6,13,2,50,-0.624062192103771
76195,21.285,12.839999,16.691668,2021,6,13,3,10,-0.6173821405433971
76196,19.178333333333335,12.788333,16.658333,2021,6,13,3,20,-0.49133498809313825
76198,19.436666666666667,12.741667,15.87,2021,6,13,3,40,-0.22492638962639191
76199,19.03220338983051,12.645763,16.52373,2021,6,13,3,50,0.0030010479031981016
76200,18.853333333333335,12.588333,16.963333,2021,6,13,4,0,-0.2164600533745627
76201,19.36,12.583333,16.663334,2021,6,13,4,10,-0.4845534102604668
76202,20.325,12.6,16.491667,2021,6,13,4,20,-0.5002251451511256
76203,19.71186440677966,12.522034,16.608475,2021,6,13,4,30,-0.2952004609147414
76204,21.246666666666666,12.781667,16.231667,2021,6,13,4,40,-0.3007611715876165
76205,21.631666666666668,13.13,15.421666,2021,6,13,4,50,-0.6491063719843561
76206,19.26271186440678,13.567797,14.628813,2021,6,13,5,0,-0.5997425584935961
76207,19.605,13.803333,14.043333,2021,6,13,5,10,-0.6111769200458792
76208,17.848333333333336,13.861667,14.071667,2021,6,13,5,20,-0.69018906011558
76209,20.527118644067794,13.671186,14.274576,2021,6,13,5,30,-0.6907852661946691
76210,17.321666666666665,13.266666,14.426666,2021,6,13,5,40,-0.4458643978630212
76211,21.453333333333333,13.538333,13.891666,2021,6,13,5,50,-0.4822381669140782
76308,18.14,12.603333,21.846668,2021,6,13,22,0,-0.25111055296099544
76309,18.448333333333334,12.62,22.455,2021,6,13,22,10,-0.09721729130360719
76310,19.904999999999998,12.598333,22.773335,2021,6,13,22,20,-0.31191621872532566
76311,21.101666666666667,12.643334,22.525,2021,6,13,22,30,-0.3735390358193952
76312,18.746666666666666,12.793333,24.135,2021,6,13,22,40,-0.35030243443344833
76313,18.83,13.08,25.198334,2021,6,13,22,50,-0.2849094491384242
76314,17.7448275862069,13.284483,23.508621,2021,6,13,23,0,-0.20332650659024312
76315,16.603333333333335,13.45,21.945,2021,6,13,23,10,-0.2085664912597902
76316,16.83833333333333,13.455,22.415,2021,6,13,23,20,-0.31095471328724356
76317,15.651666666666667,13.353333,23.498333,2021,6,13,23,30,-0.3346513953592769
76318,16.166666666666668,13.211667,23.888332,2021,6,13,23,40,-0.39997725279338886
76319,19.96333333333333,13.221666,22.7,2021,6,13,23,50,-0.24786575993077475
76320,17.738333333333333,13.208333,21.653332,2021,6,14,0,0,-0.018919017794063266
76321,18.086666666666666,13.098333,21.941668,2021,6,14,0,10,-0.023870138415004124
76322,19.35084745762712,13.00678,22.005085,2021,6,14,0,20,-0.16040352149302406
76323,16.546666666666667,12.934999,21.361666,2021,6,14,0,30,-0.29846945942104425
76324,18.466666666666665,12.788333,21.468332,2021,6,14,0,40,-0.28513531818520504
76325,20.355,12.585001,22.765001,2021,6,14,0,50,-0.2506507829959422
76326,21.209999999999997,12.55,20.533333,2021,6,14,1,0,-0.13315812896273835
76327,21.048333333333336,12.616667,19.140001,2021,6,14,1,10,-0.09830521600645742
76328,17.263333333333332,12.58,17.568333,2021,6,14,1,20,-0.12905886960076016
76329,16.765,12.546666,17.890001,2021,6,14,1,30,-0.18116927974374555
76330,17.78166666666667,12.623334,16.621666,2021,6,14,1,40,-0.20142283009635575
76331,21.676666666666666,12.5633335,16.941668,2021,6,14,1,50,-0.28512977677563667
76332,15.847457627118644,12.545763,15.630508,2021,6,14,2,0,-0.3631242676186394
76333,15.935,12.463333,15.403334,2021,6,14,2,10,-0.39649953686970085
76334,15.361666666666668,12.508333,15.515,2021,6,14,2,20,-0.4130318994968443
76335,12.276666666666667,12.345,15.5183325,2021,6,14,2,30,-0.4414367522660227
76336,11.229999999999999,12.493334,14.843333,2021,6,14,2,40,-0.48784178737561534
76337,12.376666666666667,12.505,17.138334,2021,6,14,2,50,-0.2852458268233279
76338,9.67,12.403333,19.561666,2021,6,14,3,0,-0.3757849540067538
76339,11.625,12.535001,17.83,2021,6,14,3,10,-0.33985684684663925
76340,14.94,12.566667,17.986666,2021,6,14,3,20,-0.42241082027548793
76341,13.24406779661017,12.484745,18.298306,2021,6,14,3,30,-0.46014182881097815
76342,12.835,12.565001,17.725,2021,6,14,3,40,-0.518773793615165
76343,11.708333333333334,12.6,17.573334,2021,6,14,3,50,-0.3695865120732661
76344,9.396666666666667,12.596667,18.863335,2021,6,14,4,0,-0.3472738944562661
76345,9.421666666666665,12.511667,19.968332,2021,6,14,4,10,-0.20714717822961035
76346,10.913333333333332,12.541667,19.890001,2021,6,14,4,20,-0.37718639381886615
76347,11.926666666666668,12.5183325,19.116667,2021,6,14,4,30,-0.5611873346683532
76348,15.733333333333333,12.596667,19.091667,2021,6,14,4,40,-0.6759430822270291
76349,17.785,12.595,18.298334,2021,6,14,4,50,-0.5960524976720967
76350,15.293103448275861,12.446551,15.444827,2021,6,14,5,0,-0.6148328888139284
76351,11.05,12.546666,18.943333,2021,6,14,5,10,-0.5809115293719384
76352,10.471666666666666,12.521667,18.528332,2021,6,14,5,20,-0.5258496866091964
76353,11.091666666666667,12.556667,16.208334,2021,6,14,5,30,-0.47529761770684514
76354,10.321666666666665,12.59,18.093332,2021,6,14,5,40,-0.4408149697418527
76355,11.828813559322034,12.584745,17.522036,2021,6,14,5,50,-0.3083244368438698
76356,14.556666666666667,12.648334,14.191667,2021,6,14,6,0,-0.38580955044972315
76461,23.083333333333332,11.7,27.591667,2021,6,14,23,30,-0.23509865824584747
76462,25.759999999999998,11.67,26.758333,2021,6,14,23,40,-0.10040752421848201
76463,25.078333333333333,11.509999,26.573334,2021,6,14,23,50,-0.3593592156435911
76464,26.66,11.375,25.371668,2021,6,15,0,0,-0.3460841659151185
76465,26.113793103448273,11.044827,29.949999,2021,6,15,0,10,-0.32853674724459253
76466,26.453333333333333,10.998334,30.95,2021,6,15,0,20,-0.42184396683107034
76600,29.046666666666667,8.638333,52.265,2021,6,15,22,40,-0.25154302583590776
76601,30.290000000000003,8.621667,44.493336,2021,6,15,22,50,-0.2719785694307414
76602,26.550847457627118,8.998305,40.40678,2021,6,15,23,0,-0.4834942194282348
76603,29.92,9.263333,36.010002,2021,6,15,23,10,-0.28448718155526176
76604,29.646666666666665,9.298333,34.486668,2021,6,15,23,20,-0.2728591435601426
76605,29.989830508474572,9.11356,35.332207,2021,6,15,23,30,-0.35328782954977483
76606,29.94333333333333,8.855,36.576668,2021,6,15,23,40,-0.10185685672377166
76607,26.668333333333333,9.059999,38.371666,2021,6,15,23,50,-0.11577402565732059
76608,25.26833333333333,8.408334,58.923332,2021,6,16,0,0,-0.07910687119532077
76609,28.258333333333333,8.12,61.79667,2021,6,16,0,10,-0.17388474697373874
76610,30.985,8.346666,58.886665,2021,6,16,0,20,-0.1227460664384011
76611,31.708333333333332,8.405,55.17,2021,6,16,0,30,-0.11548347578965579
76612,32.47833333333333,8.61,50.701668,2021,6,16,0,40,-0.12467784406389727
76613,32.41166666666667,8.476666,48.59667,2021,6,16,0,50,-0.18076526843915125
76614,30.959322033898303,8.416949,48.657627,2021,6,16,1,0,-0.14486257557493945
76615,29.55666666666667,8.228333,46.786667,2021,6,16,1,10,-0.20442402670190182
76616,32.251666666666665,8.131666,47.383335,2021,6,16,1,20,0.1838693779084251
76617,32.765,8.01,50.638332,2021,6,16,1,30,0.028666413890214282
76618,32.6,7.9033337,53.585003,2021,6,16,1,40,-0.10047739578918895
76619,28.334999999999997,7.9533334,54.623333,2021,6,16,1,50,0.0629527055729468
76620,28.51833333333333,8.081667,54.13,2021,6,16,2,0,-0.4363367717752513
76621,25.971186440677965,8.245763,54.51017,2021,6,16,2,10,-0.13055677357473416
76622,28.973333333333336,8.06,56.705,2021,6,16,2,20,-8.889283974032632e-05
76623,31.029999999999998,7.771667,58.495,2021,6,16,2,30,-0.09456101605313405
76624,32.791525423728814,7.8576274,59.803387,2021,6,16,2,40,-0.3298939212610904
76625,28.863333333333333,7.9666667,61.938335,2021,6,16,2,50,0.1501785155034275
76626,29.683333333333334,8.13,58.77667,2021,6,16,3,0,0.3044177176257827
76627,29.908333333333335,8.268333,56.816666,2021,6,16,3,10,0.25715069741460356
76628,27.015,8.241667,54.486668,2021,6,16,3,20,0.314883729876926
76629,23.9,7.4950004,58.75,2021,6,16,3,30,-0.18892330042851696
76630,26.634999999999998,6.8616667,65.46,2021,6,16,3,40,-0.2483708656556162
76631,27.184745762711866,7.4355936,60.255936,2021,6,16,3,50,-0.2656379504682629
76632,29.121666666666666,7.2933335,61.446667,2021,6,16,4,0,-0.10750005774849625
76633,31.5864406779661,7.5525427,59.435593,2021,6,16,4,10,-0.5326547474641194
76634,31.248333333333335,7.0566664,63.613335,2021,6,16,4,20,-0.5444533792558692
76635,30.43166666666667,6.8683333,64.18,2021,6,16,4,30,-0.3524988022204251
76636,28.388333333333332,6.575,63.406666,2021,6,16,4,40,-0.15278217221666007
76637,30.665000000000003,6.5466666,60.216667,2021,6,16,4,50,-0.21153472465629639
76638,29.475862068965515,6.8551726,58.16724,2021,6,16,5,0,-0.1932350101242414
76639,33.955,7.0133333,56.030003,2021,6,16,5,10,-0.05515600822818031
76640,29.949152542372882,7.137288,52.589832,2021,6,16,5,20,0.1476844405393194
76641,32.395,7.065,54.64,2021,6,16,5,30,0.07617369422284244
76739,40.62166666666667,9.158334,55.251667,2021,6,16,21,50,-0.2931637360210193
76740,39.093333333333334,9.111667,56.395,2021,6,16,22,0,0.2129012778499443
76741,40.665,9.238333,56.173332,2021,6,16,22,10,0.20896826081640849
76742,34.37166666666667,9.093334,57.178333,2021,6,16,22,20,0.22785713080591044
76743,36.64666666666667,9.056667,58.213333,2021,6,16,22,30,0.06782398347525179
76744,33.96610169491525,8.923729,59.49322,2021,6,16,22,40,0.21729179647838712
76746,34.97457627118644,9.188135,54.833897,2021,6,16,23,0,-0.44180497488705683
76747,35.24333333333333,8.9383335,56.568336,2021,6,16,23,10,-0.27383331269417255
76748,34.05166666666666,8.931667,57.510002,2021,6,16,23,20,-0.41725492389448715
76749,37.391525423728815,9.18644,48.32373,2021,6,16,23,30,-0.5162570137631975
76750,37.72666666666667,9.181667,49.275,2021,6,16,23,40,-0.18066175855089125
76751,39.80166666666666,9.04,49.121666,2021,6,16,23,50,-0.32725484757160417
76752,41.06666666666667,9.0633335,46.878334,2021,6,17,0,0,-0.36112179131505945
76753,37.14833333333333,9.210001,44.678333,2021,6,17,0,10,-0.25873263154226595
76754,41.83833333333334,9.226666,40.666668,2021,6,17,0,20,-0.3707568231058077
76755,36.51,8.956667,44.361668,2021,6,17,0,30,-0.13761113202689731
76756,38.166666666666664,8.898333,44.758335,2021,6,17,0,40,-0.15987881904250023
76757,37.63333333333333,8.926666,44.44,2021,6,17,0,50,-0.04545895410996506
76758,41.82,9.0616665,44.55167,2021,6,17,1,0,-0.17314132437067714
76759,37.052542372881355,8.723729,51.26271,2021,6,17,1,10,0.01623224722730292
76760,36.90333333333333,8.698334,52.831665,2021,6,17,1,20,-0.05296720922148056
76761,36.751666666666665,8.565001,56.355,2021,6,17,1,30,-0.07103662519618771
76762,40.275,8.483334,58.656666,2021,6,17,1,40,-0.10963507066342154
76763,42.51166666666666,8.371667,59.556664,2021,6,17,1,50,-0.071319104481895
76764,39.655,8.323333,61.678333,2021,6,17,2,0,0.004263122189898013
76765,38.31666666666667,8.021667,63.481667,2021,6,17,2,10,-0.11314234972737922
76766,38.31333333333334,7.8633337,64.87,2021,6,17,2,20,-0.06743456247184733
76767,38.20166666666667,8.101666,64.121666,2021,6,17,2,30,-0.14167237720533973
76768,36.989830508474576,8.054237,65.123726,2021,6,17,2,40,-0.2070651706848704
76769,37.845,8.335,60.44833,2021,6,17,2,50,-0.2284665167206133
76770,35.93333333333333,8.288333,60.488335,2021,6,17,3,0,0.011265714628470706
76771,32.041666666666664,8.235,61.13,2021,6,17,3,10,-0.5572186633357012
76772,35.07,8.325,59.61,2021,6,17,3,20,-0.2508775489366698
76773,37.973333333333336,8.538333,56.376667,2021,6,17,3,30,0.02268517898891833
76774,37.47833333333333,8.381666,57.718334,2021,6,17,3,40,-0.1350627232431539
76775,35.26833333333333,8.636667,53.38,2021,6,17,3,50,0.04013093226231648
76776,35.35166666666667,8.646667,52.066666,2021,6,17,4,0,0.04178153401495492
76777,31.233333333333334,8.554999,55.395,2021,6,17,4,10,0.0658605635209688
76778,34.35084745762712,8.444068,55.825424,2021,6,17,4,20,-0.10306454231187773
76779,33.465,8.715,52.536667,2021,6,17,4,30,0.05415947707649749
76780,36.355000000000004,8.986667,46.761665,2021,6,17,4,40,-0.1718565069461906
76781,36.005,9.11,46.876667,2021,6,17,4,50,0.154224626672955
76782,32.25084745762712,9.228813,41.864407,2021,6,17,5,0,0.09313736640860054
76783,33.11186440677966,8.974576,47.257626,2021,6,17,5,10,-0.23329044560235118
76784,31.728333333333335,8.821667,49.89,2021,6,17,5,20,-0.2704432826130767
76785,32.93833333333333,8.914999,46.716667,2021,6,17,5,30,-0.4314534705341703
76786,31.258333333333333,8.84,48.47333,2021,6,17,5,40,-0.1391662864800269
76787,32.215,8.906667,49.058334,2021,6,17,5,50,-0.26688801060705636
76788,30.663333333333334,8.6066675,52.998333,2021,6,17,6,0,-0.3705437824611078
76789,29.256666666666668,8.623334,52.038334,2021,6,17,6,10,-0.2844966750308706
76886,31.325,7.7833333,74.64,2021,6,17,22,20,-0.19725500779293603
76887,30.715254237288136,7.720339,74.51525,2021,6,17,22,30,0.041616032130112515
76888,29.053333333333335,7.4183335,77.24,2021,6,17,22,40,-0.12697812236645606
76889,29.05666666666667,7.265,77.691666,2021,6,17,22,50,-0.12711170683879558
76890,31.410169491525423,7.145763,77.759315,2021,6,17,23,0,-0.05748346666389415
76891,26.178333333333335,7.3550005,75.371666,2021,6,17,23,10,-0.12401713320743062
76892,31.075,7.07,77.996666,2021,6,17,23,20,-0.37489346944407775
76893,27.652542372881356,7.1118646,81.17627,2021,6,17,23,30,-0.46613113703186165
76895,32.50333333333334,8.473333,71.85167,2021,6,17,23,50,0.04018178963283176
76896,29.201666666666664,7.8399997,73.333336,2021,6,18,0,0,-0.2123272588803605
76897,36.041666666666664,8.045,73.72667,2021,6,18,0,10,-0.08788020350796685
76898,28.721666666666668,7.8033338,74.170006,2021,6,18,0,20,0.06990495541191953
76899,39.583333333333336,7.9683332,76.24833,2021,6,18,0,30,0.7540624175831363
76900,35.91166666666666,7.838333,75.71,2021,6,18,0,40,0.2361085530463534
76901,36.32833333333333,7.61,76.579994,2021,6,18,0,50,0.030686806582068866
76902,38.43559322033898,8.032204,77.62034,2021,6,18,1,0,-0.2836679177397176
76903,36.638333333333335,8.021667,78.028336,2021,6,18,1,10,-0.19254025698828642
76904,37.36666666666667,7.836667,79.026665,2021,6,18,1,20,-0.23882136403343954
76905,40.440000000000005,8.175,74.85833,2021,6,18,1,30,-0.26950321566039936
76906,40.31666666666667,8.163334,73.46333,2021,6,18,1,40,-0.282665049156797
76907,37.47,8.056667,74.204994,2021,6,18,1,50,-0.006280794068416275
76908,37.92166666666667,7.815,76.11833,2021,6,18,2,0,-0.37846621394138963
76909,35.05333333333333,7.6766663,77.88333,2021,6,18,2,10,-0.5739951477673833
76910,36.03333333333333,7.7183332,74.74,2021,6,18,2,20,-0.5571750190367307
76911,37.684999999999995,7.6466665,74.67333,2021,6,18,2,30,-0.19476870209571207
76912,39.632203389830515,7.718644,72.67796,2021,6,18,2,40,0.04049127317131154
76913,40.62833333333333,7.7200003,72.14,2021,6,18,2,50,-0.0915285157883912
76914,38.25833333333333,7.865,67.885,2021,6,18,3,0,-0.3097383484186232
76915,37.97166666666667,8.275,66.83,2021,6,18,3,10,-0.5074793768484431
76916,38.71333333333334,8.405,65.895,2021,6,18,3,20,-0.07167293022640916
76917,36.41833333333333,8.263333,66.325,2021,6,18,3,30,-0.14622591389778705
76918,34.59666666666667,8.118334,67.49834,2021,6,18,3,40,-0.10441651692042797
76919,36.65,8.025,67.418335,2021,6,18,3,50,-0.043272912233466874
76920,36.35166666666667,7.7200003,69.704994,2021,6,18,4,0,0.21580558304642133
76921,37.07627118644068,7.6949153,72.669495,2021,6,18,4,10,0.20220107463647952
76922,33.62833333333334,7.86,71.77333,2021,6,18,4,20,-0.07228655501840442
76923,31.918333333333333,7.905,71.63,2021,6,18,4,30,0.020534769825720403
76924,32.46333333333333,8.093333,72.35833,2021,6,18,4,40,-0.07859687838861146
76925,30.296666666666667,8.198333,72.29666,2021,6,18,4,50,-0.2232244369383048
76926,35.37586206896552,8.255172,72.48276,2021,6,18,5,0,-0.2902494679570267
76927,35.440000000000005,8.328334,72.09167,2021,6,18,5,10,-0.09202499370693425
76928,33.190000000000005,8.070001,72.848335,2021,6,18,5,20,-0.18270045209512606
76929,35.513333333333335,8.223333,72.59167,2021,6,18,5,30,-0.15048778856851
76930,29.366666666666667,7.883333,73.128334,2021,6,18,5,40,-0.045982345079564696
76931,30.698333333333334,7.69,74.41334,2021,6,18,5,50,-0.07684729760516903
76932,30.41864406779661,7.6033897,75.11017,2021,6,18,6,0,-0.08938424348785949
76933,32.95,7.738333,74.61833,2021,6,18,6,10,-0.10748870457213955
77059,33.17666666666666,6.375,12.801666,2021,6,19,3,10,0.7493943207302793
77060,31.883333333333333,6.6683335,10.303333,2021,6,19,3,20,0.7247346679640784
77061,33.87166666666666,6.8533335,8.878333,2021,6,19,3,30,0.9081318240356063
77064,29.884999999999998,7.5533338,5.875,2021,6,19,4,0,0.4250024176270735
77065,31.485,7.7366667,4.645,2021,6,19,4,10,0.14985097313217655
77066,29.045,7.9,4.438333,2021,6,19,4,20,0.22549278969158632
77067,25.647457627118644,7.7000003,5.528814,2021,6,19,4,30,0.17879451074001826
77068,31.321666666666665,8.1883335,6.0,2021,6,19,4,40,-0.0842899497444262
77069,30.46833333333333,8.179999,7.688333,2021,6,19,4,50,0.014535029271937942
77070,30.153448275862072,8.132759,8.5172415,2021,6,19,5,0,-0.1018527860520254
77071,29.82,8.193334,9.841666,2021,6,19,5,10,-0.0778788739805626
77072,31.026666666666664,8.128333,9.038333,2021,6,19,5,20,0.11049378842839068
77073,26.746666666666666,8.0,6.71,2021,6,19,5,30,0.1676872175255827
77074,27.148333333333333,7.9700003,5.9166665,2021,6,19,5,40,0.36830877246451915
77075,28.631666666666668,7.8766665,6.461667,2021,6,19,5,50,0.15735059664496595
77076,29.251666666666665,7.786667,6.4666667,2021,6,19,6,0,-0.07487441964572866
77172,27.471666666666668,9.706666,0.8733333,2021,6,19,22,0,-0.5440377579721042
77173,27.58,9.766666,0.85999995,2021,6,19,22,10,-0.30743670089992375
77174,23.798333333333336,9.616667,0.955,2021,6,19,22,20,-0.45263533508464354
77175,25.005,9.471666,1.0566667,2021,6,19,22,30,-0.41651415998133146
77176,27.459999999999997,9.554999,0.9216667,2021,6,19,22,40,-0.2066480011379841
77177,24.125,9.533334,1.1216667,2021,6,19,22,50,-0.18698890251431413
77178,24.66551724137931,9.353448,1.124138,2021,6,19,23,0,-0.2220066977771468
77179,29.486666666666668,9.820001,0.49333334,2021,6,19,23,10,-0.2888494202037877
77180,29.98166666666667,10.33,0.010000001,2021,6,19,23,20,-0.0788605941451276
77181,28.06833333333333,10.141666,0.018333334,2021,6,19,23,30,-0.3532522366612303
77182,27.48,10.088333,0.026666667,2021,6,19,23,40,-0.007818721993504689
77183,27.529999999999998,9.645,0.37666667,2021,6,19,23,50,-0.31343587290287234
77184,25.749152542372883,9.484745,0.6559322,2021,6,20,0,0,-0.24411185775040614
77185,26.81,9.464999,0.59000003,2021,6,20,0,10,0.08628562349818596
77186,26.566666666666666,9.44,0.405,2021,6,20,0,20,0.15206636629705236
77187,29.933333333333334,9.77,0.048333336,2021,6,20,0,30,0.18721581037172022
77188,28.685,10.0,0.43166667,2021,6,20,0,40,-0.07348825471598393
77189,31.203389830508474,9.674576,0.12542373,2021,6,20,0,50,0.16826488980422025
77190,30.493333333333332,9.703334,0.25833333,2021,6,20,1,0,-0.04837125192541961
77191,31.053333333333335,9.738333,0.5366667,2021,6,20,1,10,-0.19621766198606597
77192,28.986666666666668,9.665,0.535,2021,6,20,1,20,0.0873066458934761
77193,32.23,9.783334,0.87333333,2021,6,20,1,30,0.26807867530795637
77194,33.48474576271186,9.771187,1.4355931,2021,6,20,1,40,0.3042788745356067
77195,31.92,9.853333,4.96,2021,6,20,1,50,0.24273938361123906
77196,30.271666666666665,9.996667,9.183333,2021,6,20,2,0,0.29268683539891605
77197,32.946666666666665,10.121667,14.506667,2021,6,20,2,10,0.07370176721468569
77198,32.945762711864404,10.157627,14.074576,2021,6,20,2,20,-0.03517619736284729
77201,31.86,9.713333,6.488333,2021,6,20,2,50,0.13520083166870925
77203,34.12881355932203,9.125424,2.120339,2021,6,20,3,10,-0.089511469314588
77204,31.756666666666668,8.793334,3.8316665,2021,6,20,3,20,-0.15113301533793758
77205,32.87118644067797,8.972881,10.874576,2021,6,20,3,30,-0.22040465844911183
77206,30.276666666666664,8.918333,13.133333,2021,6,20,3,40,-0.10581741014167341
77207,28.826666666666664,8.85,14.03,2021,6,20,3,50,-0.05374659366445484
77208,30.188333333333333,8.923333,14.891666,2021,6,20,4,0,0.07841967180609952
77209,29.433333333333334,9.056667,16.715,2021,6,20,4,10,0.1434453676188047
77210,29.58,8.993333,20.111666,2021,6,20,4,20,0.3986142434529941
77211,31.538333333333334,9.1,24.176666,2021,6,20,4,30,0.3422663426917361
77212,31.333898305084748,9.2576275,34.100002,2021,6,20,4,40,0.0461817231263165
77213,28.76833333333333,9.486667,41.475,2021,6,20,4,50,0.18408562491044647
77214,29.822033898305083,9.58983,51.77966,2021,6,20,5,0,0.08540027594146148
77215,28.871666666666666,9.485,58.09667,2021,6,20,5,10,-0.160434828236499
77216,28.971666666666668,9.244999,61.395,2021,6,20,5,20,-0.041526899770339555
77217,28.025,9.526667,60.77,2021,6,20,5,30,0.007658831426222058
77218,29.33050847457627,9.438984,62.835594,2021,6,20,5,40,0.3018938404642002
77219,28.245,8.948334,65.543335,2021,6,20,5,50,0.3621167769369664
77314,22.791666666666668,11.073334,61.543335,2021,6,20,21,40,-0.4872176099804235
77315,23.801666666666666,11.098333,56.72667,2021,6,20,21,50,-0.4593208933992689
77316,25.43,11.165,52.505,2021,6,20,22,0,-0.12401255513411272
77317,24.696666666666665,11.078334,52.185,2021,6,20,22,10,-0.20314630627909006
77318,28.101666666666667,11.251667,45.34667,2021,6,20,22,20,-0.14220461076198276
77319,26.976666666666667,11.431667,38.498333,2021,6,20,22,30,0.05393098908087564
77320,27.75,11.616667,33.825,2021,6,20,22,40,0.1272602072826472
77321,26.156896551724138,11.905172,33.02931,2021,6,20,22,50,0.14654016049929416
77322,23.3864406779661,12.059322,33.288136,2021,6,20,23,0,0.2822988589228922
77323,21.868333333333332,11.626666,34.77,2021,6,20,23,10,0.3176919437059665
77324,18.311666666666667,11.598333,34.475,2021,6,20,23,20,0.19529584901171196
77325,16.651666666666667,11.635,33.9,2021,6,20,23,30,0.1116518600529405
77326,18.466666666666665,11.318333,33.93,2021,6,20,23,40,0.021633058876825897
77327,17.374576271186438,11.174576,31.545761,2021,6,20,23,50,0.15406832349489222
77328,18.216666666666665,11.08,31.394999,2021,6,21,0,0,0.12588087839987172
77329,18.133333333333333,10.833333,32.186665,2021,6,21,0,10,0.2958594836012854
77330,18.476666666666667,10.9816675,29.916666,2021,6,21,0,20,0.2590193098232831
77331,24.283333333333335,11.259999,30.281668,2021,6,21,0,30,0.5241620117742314
77332,23.115000000000002,11.456667,27.751667,2021,6,21,0,40,0.07441422777369017
77333,15.56,11.288333,30.148335,2021,6,21,0,50,0.04681061511800251
77334,14.215,11.201666,30.158333,2021,6,21,1,0,0.3140237311220327
77335,13.620000000000001,11.308333,28.236666,2021,6,21,1,10,0.38386887325920793
77336,19.48983050847458,11.288136,24.350847,2021,6,21,1,20,0.462800666750873
77337,20.78166666666667,11.358334,26.313334,2021,6,21,1,30,0.44624443505150474
77338,24.61,11.705,27.326666,2021,6,21,1,40,0.3992260779294128
77339,24.711666666666666,11.763333,27.543333,2021,6,21,1,50,0.24148259367475425
77340,21.716666666666665,11.79,28.533333,2021,6,21,2,0,-0.11942813809566602
77341,21.065,11.928333,29.955,2021,6,21,2,10,-0.14415465314078074
77343,17.998333333333335,11.705,27.631666,2021,6,21,2,30,-0.1134976995891124
77344,21.636666666666667,11.8,31.131666,2021,6,21,2,40,-0.12842698200517236
77345,22.89,11.916667,34.315,2021,6,21,2,50,-0.25587481103723775
77346,24.210169491525424,11.928813,35.149155,2021,6,21,3,0,-0.24389913252677417
